Designator,Mid X,Mid Y,Rotation,Layer
SMA1,64.09,-48.27,0.0,bottom
SMA2,79.58,-48.29,180.0,bottom
U2,71.835,-48.2925,0.0,top
outline1,12.870688,-49.064793,0.0,top
