Designator,Mid X,Mid Y,Rotation,Layer
SMA1,62.39,-45.14,0.0,bottom
SMA2,78.83,-45.14,180.0,bottom
U1,70.7825,-45.14,0.0,top
outline1,11.56596,-45.979639,0.0,top
