Designator,Mid X,Mid Y,Rotation,Layer
C1,145.161,-57.0106,90.0,top
C2,146.7104,-57.023,90.0,top
C4,153.7208,-61.976,0.0,top
C5,153.7462,-63.5508,0.0,top
C6,148.2598,-57.036,90.0,top
IC2,151.6006,-66.5578,0.0,top
J1,137.5064,-72.141,0.0,bottom
J2,151.1454,-75.448,0.0,bottom
J3,164.836,-70.7744,180.0,bottom
J4,160.1978,-57.912,180.0,bottom
J6,142.26,-57.26,180.0,bottom
Y1,149.5704,-61.6896,270.0,top
outline1,92.112414,-68.368333,0.0,top
