Designator,Mid X,Mid Y,Rotation,Layer
C1,129.703,-66.138,0.0,top
C2,138.96,-66.14,0.0,top
C3,137.17,-62.48,0.0,top
C4,137.17,-60.91,0.0,top
C5,137.17,-59.34,0.0,top
J1,135.108,-53.704,180.0,bottom
L1,136.4234,-65.1764,270.0,top
SMA1,123.21,-66.19,0.0,bottom
SMA2,145.26,-66.13,0.0,bottom
U1,133.64,-66.138,0.0,top
outline1,75.627831,-63.034334,0.0,top
